timepoint,cell_group,cells_per_embryo,cells_per_embryo.stddev,cells_per_embryo.stderr,cells_per_embryo_cv,cells_per_embryo_cv.stddev,cells_per_embryo_cv.stderr,num_embryos,model_fit,model_sd,model_fit_lower,model_fit_upper,cv_test_stat,cv_z_stat_p_val,mean_prolif
28,endothelium (vein + early artery),4.94395833333333,2.73691168363985,0.395039174324424,0.554852347231731,0.0563104985516382,0.00812772037424759,48,0.510027214481469,0.0787773328958906,0.352472548689687,0.66758188027325,0.56901054024641,0.284674493492448,0.640497568396562
28,intestine,2.71416666666667,1.7016129505101,0.245606673758389,0.627838793275275,0.0656255241798443,0.00947222851273585,48,0.651515292953904,0.0878791163216858,0.475757060310533,0.827273525597276,-0.269421230772967,0.606197224903406,0.768362858667602
28,mature fast muscle,73.1722916666667,14.3424945657441,2.07016077459577,0.196075664240637,0.0210076501862076,0.00303219312251212,48,0.340069994498941,0.0653164016767885,0.209437191145364,0.470702797852518,-2.20456618187337,0.986257724477781,0.144033851681421
28,neural tube-like connective tissue (+ taste bud),4.69083333333333,2.40793697243579,0.347555764806865,0.514087592639586,0.0577064829920958,0.00832921337236827,48,0.519550439382211,0.0794402673617479,0.360669904658715,0.678430974105707,-0.0687667215135184,0.527412346128734,0.815922860415998
28,pectoral fin bud (osteoblast+),6.72416666666667,3.47765387757645,0.501956100591778,0.517709842234728,0.0556363641583327,0.00803041745588635,48,0.462819520549809,0.0753656387660416,0.312088243017726,0.613550798081892,0.728320260846143,0.233208781267329,0.344047796808825
28,xanthophore,2.6525,1.90711964098155,0.27526900952438,0.72313211930789,0.0820849506141938,0.0118479420833805,48,0.658610830007411,0.0882976095752257,0.482015610856959,0.835206049157862,0.730725210012737,0.232473506921594,0.415490928358969
28,endothelium (dorsal aorta),2.05729166666667,1.62236372625619,0.234168033519374,0.791261414377051,0.0884890737203483,0.0127722976331959,48,0.74734206293254,0.093271534474566,0.560798993983408,0.933885131881672,0.470876261358046,0.318864550523232,0.573825627730492
28,"neurons (gabaergic, glutamatergic)",2.49083333333333,1.65049535897009,0.238228484949402,0.665659100520542,0.0733403571664468,0.0105857687381278,48,0.678776992053681,0.0894694966037303,0.499837998846221,0.857715985261142,-0.146618591040475,0.558283460628492,0.143506679463827
28,"neurons (gabaergic, glutamatergic; contains Purkinje)",3.45854166666667,1.85717624899966,0.268060301823134,0.540364425139069,0.0624700844334381,0.00901678001598603,48,0.584918719365623,0.0837845104313425,0.417349698502938,0.752487740228308,-0.531772448119326,0.702558196318034,0.131541171104091
28,melanophore,2.36458333333333,1.52050915624501,0.219466592665836,0.64651541390122,0.073969331710159,0.0106765533936593,48,0.696317890346804,0.090468365181261,0.515381159984282,0.877254620709326,-0.550496036330491,0.709010402613138,0.261297817888825
28,fin fold,2.99708333333333,2.05477963118411,0.296581893297376,0.687349893553432,0.0802799212348266,0.0115874085338623,48,0.622509728572033,0.0861337373022166,0.4502422539676,0.794777203176466,0.752784762536131,0.225789632344663,0.430287428023912
30,basal cell,2.191875,2.00817223843812,0.289854695610345,0.92230815417688,0.105723116904339,0.0152598175010717,48,1.19127986730394,0.161634119243562,0.868011628816819,1.51454810579107,-1.66407757462245,0.951951536051392,0.438280129142396
30,connective tissue-meninges-dermal FB,6.761875,5.07980195345564,0.733206256314401,0.753116606464922,0.0900558032552283,0.0129984355628735,48,0.724557036166842,0.1320447345584,0.460467567050042,0.988646505283642,0.21628708174993,0.414381989016454,0.557714299290414
30,cranial muscle (progenitor),3.42083333333333,4.38192447737294,0.632476319144969,1.2872261822987,0.18574568049258,0.0268100796583004,48,0.953999151933003,0.148177546919181,0.65764405809464,1.25035424577137,2.24883619208141,0.0122614599105239,1.20311707145172
30,differentiating neuron (hindbrain),12.58125,10.3327111116951,1.49139838544895,0.819864863838971,0.0886938742476024,0.012801858043081,48,0.608437932204458,0.122329310588731,0.363779311026995,0.853096553381921,1.72834237859253,0.0419634297407434,0.880421084678754
30,"eye, optic cup",20.979375,10.2636417360408,1.48142907979226,0.489961343791787,0.0581433486416448,0.00839226949745997,48,0.552663118105256,0.117190383812026,0.318282350481205,0.787043885729307,-0.535041974212182,0.703689583608412,1.40339771264259
30,fast-committed myocyte,3.23583333333333,3.14116072188089,0.453387497086453,0.974333026650752,0.147635305176074,0.0213093207963248,48,0.979263409394524,0.149749660716876,0.679764087960772,1.27876273082828,-0.0329241663731962,0.513132469369319,0.229353764725511
30,head mesenchyme,14.7214583333333,9.41033768736886,1.35826524924192,0.639484781969957,0.0721243312596749,0.0104102505169738,48,0.588314777027063,0.120514102826729,0.347286571373605,0.82934298268052,0.424597650753502,0.335565002934764,0.963623434510374
30,"head mesenchyme (maybe ventral, hand2+)",5.573125,4.39312095523677,0.634092391522133,0.790390552553748,0.0904472897728194,0.0130549417744523,48,0.776433089854125,0.13601488406745,0.504403321719225,1.04846285798902,0.102617171608232,0.459133406907859,0.760582505213023
30,head mesenchyme/PA cartilage,7.02416666666667,4.88462222663912,0.705034489359931,0.697356212362543,0.0780372284554638,0.0112637037138936,48,0.715368994782513,0.131319285386446,0.45273042400962,0.978007565555405,-0.137167837663465,0.55455093379773,0.886805405858788
30,lens,1.05083333333333,2.99479944445402,0.432262066356117,2.87118884094117,0.608009163889761,0.0877585636103782,48,1.78945454164936,0.185340496098705,1.41877354945195,2.16013553384677,5.83647029149914,2.66591315689624e-09,0.588782897115782
30,mature slow muscle,38.534375,23.0039820943258,3.32033881364808,0.598048694732587,0.0719682759506552,0.010387725873306,48,0.513928954479893,0.113410945235904,0.287107064008085,0.740750844951701,0.741725060819465,0.229126966365033,0.149240924744464
30,myeloid cell,1.49520833333333,1.71337023970434,0.247303692278699,1.1575323090124,0.162622103413241,0.0234724787954545,48,1.46762495394865,0.174161261887223,1.1193024301742,1.81594747772309,-1.78049149148358,0.96250221971771,0.624974482697829
30,neural progenitor (hindbrain R7/8),13.0608333333333,8.51962015871236,1.22970124800649,0.653037507368166,0.0773351662694571,0.0111623697658739,48,0.603369522122097,0.1218760931613,0.359617335799496,0.847121708444698,0.407528531295594,0.34180992167786,1.23924159530566
30,neural progenitor (hindbrain),18.0652083333333,13.4582137768132,1.94252583671365,0.744722045248955,0.0853780107481864,0.012323254372085,48,0.566247601123967,0.118473612724584,0.329300375674799,0.803194826573135,1.50644890470158,0.0659759872094626,1.38177332262771
30,neural progenitor (MHB),12.0660416666667,7.87546814645721,1.13672591358785,0.652683728786192,0.0816956167971295,0.0117917465873588,48,0.614319765252773,0.122851970132291,0.368615824988191,0.860023705517355,0.312277967476693,0.377414641406954,1.26469704626219
